ecoregion,elevation,slope,aspect,n_trend_unfitted_count,n_trend_fitted_count,n_insig_trend_count,n_sig_trend_count,positive_sig_trend_count,negative_sig_trend_count,positive_sig_trend_mean,negative_sig_trend_mean,all_sig_trend_mean,percent_sig_pixels,trend_asymmetry_ratio,lsp_change
81003,4,1,1.0,15,27,40,2,2,0,0.006020490789697283,,0.006020490789697283,7.4074074074074066,inf,1
81003,4,1,2.0,21,26,41,6,5,1,0.005008334377324665,-0.004927421310790499,0.0033523750959721377,23.076923076923077,5.0,1
81003,4,2,1.0,881,1467,2205,143,97,46,0.007024388776222465,-0.007762206133529554,0.002267861742316221,9.74778459441036,2.108695652173913,1
81003,4,2,2.0,1005,2097,2902,200,156,44,0.007547175920605344,-0.008684858308316234,0.003976128390242596,9.537434430138294,3.5454545454545454,1
81003,4,3,1.0,2028,5938,7521,445,364,81,0.008259421604477249,-0.008089111356677345,0.005283621222783939,7.494105759514988,4.493827160493828,1
81003,4,3,2.0,2468,7861,9691,638,507,131,0.008738195422327623,-0.008219851081822835,0.005256214086835913,8.116015774074544,3.8702290076335877,1
81003,4,4,1.0,1330,3701,4786,245,196,49,0.009353809165431153,-0.008141748231591906,0.00585469768602654,6.619832477708727,4.0,1
81003,4,4,2.0,1904,7647,8931,620,482,138,0.009089793055030606,-0.008760874851359735,0.005116579875866304,8.107754675035963,3.4927536231884058,1
81003,5,1,1.0,196,11,205,2,2,0,0.002343434343301194,,0.002343434343301194,18.181818181818183,inf,1
81003,5,1,2.0,213,19,228,4,4,0,0.005881654808209056,,0.005881654808209056,21.052631578947366,inf,1
81003,5,2,1.0,9429,1085,10392,122,116,6,0.006317460143776285,-0.00790908372643271,0.005617794051798792,11.244239631336406,19.333333333333332,1
81003,5,2,2.0,10779,1621,12234,166,152,14,0.006186592353142864,-0.00575736230811572,0.005179270875687321,10.240592227020358,10.857142857142858,1
81003,5,3,1.0,22516,3330,25507,339,319,20,0.006745440175952135,-0.007039782940527631,0.005932152676454803,10.18018018018018,15.95,1
81003,5,3,2.0,25357,5830,30588,599,562,37,0.008396171375181997,-0.006809818875791392,0.007456903196073456,10.274442538593483,15.18918918918919,1
81003,5,4,1.0,13453,2159,15423,189,176,13,0.007491758476347155,-0.007222880956323558,0.00647964042013171,8.754052802223251,13.538461538461538,1
81003,5,4,2.0,14360,4402,18403,359,327,32,0.008595957515702881,-0.005721015467443724,0.007319792792971151,8.155383916401636,10.21875,1
81021,2,2,2.0,0,1,1,0,0,0,,,,0.0,,0
81021,3,1,1.0,0,1,1,0,0,0,,,,0.0,,0
81021,3,1,2.0,1,0,1,0,0,0,,,,,,0
81021,3,2,1.0,2,14,13,3,1,2,0.003840602934360504,-0.004031755199486559,-0.0014076358215375378,21.428571428571427,0.5,0
81021,3,2,2.0,2,18,17,3,2,1,0.003404372226860788,-0.004380382065262114,0.0008094541294864874,16.666666666666664,2.0,0
81021,3,3,1.0,8,69,71,6,5,1,0.006051285878512905,-0.004270960887273153,0.0043309114175485615,8.695652173913043,5.0,1
81021,3,3,2.0,27,130,147,10,5,5,0.006639301877087156,-0.005585391070846315,0.0005269554031204205,7.6923076923076925,1.0,0
81021,3,4,1.0,7,29,33,3,3,0,0.0036890071077759785,,0.0036890071077759785,10.344827586206897,inf,1
81021,3,4,2.0,22,135,139,18,18,0,0.005696233937299794,,0.005696233937299794,13.333333333333334,inf,1
81021,4,1,1.0,102,66,159,9,6,3,0.004126098814109961,-0.007200924888464841,0.0003504242465850271,13.636363636363635,2.0,0
81021,4,1,2.0,107,64,162,9,8,1,0.003130671052169605,-0.00774231127330235,0.001922561904894943,14.0625,8.0,1
81021,4,2,1.0,3682,3995,7294,383,305,78,0.004621876763022015,-0.007431192371660278,0.002167204719927449,9.586983729662078,3.91025641025641,1
81021,4,2,2.0,3831,4104,7573,362,271,91,0.005305681056519098,-0.00763212793641006,0.002053358906362873,8.82066276803119,2.978021978021978,1
81021,4,3,1.0,7496,15081,21395,1182,875,307,0.005751531932226312,-0.007793640777818859,0.002233454079448082,7.837676546648101,2.8501628664495113,1
81021,4,3,2.0,9265,15002,23080,1187,885,302,0.006260197075082174,-0.008105566804221627,0.0026052175539787634,7.9122783628849485,2.9304635761589406,1
81021,4,4,1.0,4260,7633,11179,714,520,194,0.006315728972411611,-0.006607379959790384,0.0028044080580598083,9.35412026726058,2.6804123711340204,1
81021,4,4,2.0,5623,12166,16793,996,768,228,0.0069051084746030575,-0.0074754684022518255,0.003613169189539891,8.186749958901858,3.3684210526315788,1
81021,5,1,1.0,1123,23,1146,0,0,0,,,,0.0,,0
81021,5,1,2.0,1056,30,1082,4,3,1,0.006317295633998268,-0.00301298995812734,0.003984724235966866,13.333333333333334,3.0,1
81021,5,2,1.0,35884,1199,36950,133,120,13,0.0040418112325983765,-0.004226030103537105,0.0032336763651565625,11.092577147623018,9.23076923076923,1
81021,5,2,2.0,36559,1807,38168,198,182,16,0.004566195338394329,-0.005427403247971601,0.0037586318162637503,10.957387935805201,11.375,1
81021,5,3,1.0,68863,2827,71349,341,306,35,0.004568996324248096,-0.0051461281050669,0.003571842790447437,12.062256809338521,8.742857142857142,1
81021,5,3,2.0,71095,5414,76001,508,463,45,0.006162745630520616,-0.005965544110412968,0.005088389255831618,9.383080901366826,10.28888888888889,1
81021,5,4,1.0,33219,1817,34857,179,152,27,0.005845696483903977,-0.006133971948716009,0.004038707390715488,9.851403412217943,5.62962962962963,1
81021,5,4,2.0,38661,4317,42574,404,354,50,0.006411959027618514,-0.005695430807591499,0.004913519691577671,9.35835070650915,7.08,1
