ecoregion,elevation,slope,aspect,n_trend_unfitted_count,n_trend_fitted_count,n_insig_trend_count,n_sig_trend_count,positive_sig_trend_count,negative_sig_trend_count,positive_sig_trend_mean,negative_sig_trend_mean,all_sig_trend_mean,percent_sig_pixels,trend_asymmetry_ratio,lsp_change
81003,4,4,1.0,1330,3701,4805,226,85,141,2.4335179369874647,-3.3595999959010285,-1.1807724547704004,6.106457714131316,0.6028368794326241,0
81003,4,4,2.0,1904,7647,9084,467,149,318,3.1266555306873722,-3.3961229122448513,-1.3149794689966687,6.106970053615797,0.46855345911949686,1
81003,5,1,1.0,196,11,206,1,1,0,1.4849448570838342,,1.4849448570838342,9.090909090909092,inf,1
81003,5,1,2.0,213,19,231,1,0,1,,-4.6668039957682295,-4.6668039957682295,5.263157894736842,0.0,1
81003,5,2,1.0,9429,1085,10454,60,15,45,2.0186592067968046,-3.4704353796457257,-2.0981617330350923,5.529953917050691,0.3333333333333333,1
81003,5,2,2.0,10779,1621,12297,103,25,78,2.7074018551889605,-3.6332471128024624,-2.0942546448433785,6.35410240592227,0.32051282051282054,1
81003,5,3,1.0,22516,3330,25609,237,68,169,2.7893533046716854,-3.762873957679135,-1.8829100174265792,7.117117117117116,0.40236686390532544,1
81003,5,3,2.0,25357,5830,30789,398,92,306,2.5929665902414727,-3.9228552930078457,-2.416685410447702,6.826758147512864,0.3006535947712418,1
81003,5,4,1.0,13453,2159,15487,125,41,84,3.0193809682485666,-3.57881126338311,-1.414604211407921,5.789717461787864,0.4880952380952381,1
81003,5,4,2.0,14360,4402,18445,317,64,253,3.085827725741793,-3.9961396291922573,-2.56634180359043,7.201272149023172,0.25296442687747034,1
81021,2,2,2.0,0,1,1,0,0,0,,,,0.0,,0
81021,3,1,1.0,0,1,1,0,0,0,,,,0.0,,0
81021,3,1,2.0,1,0,1,0,0,0,,,,,,0
81021,3,2,1.0,2,14,15,1,1,0,1.9072855631510417,,1.9072855631510417,7.142857142857142,inf,1
81021,3,2,2.0,2,18,18,2,2,0,1.8252898804725162,,1.8252898804725162,11.11111111111111,inf,1
81021,3,3,1.0,8,69,75,2,2,0,2.8226234844752724,,2.8226234844752724,2.898550724637681,inf,0
81021,3,3,2.0,27,130,149,8,7,1,1.598659325315275,-3.5212132930755615,0.9586752480164203,6.153846153846154,7.0,1
81021,3,4,1.0,7,29,34,2,2,0,0.9445276260375975,,0.9445276260375975,6.896551724137931,inf,1
81021,3,4,2.0,22,135,152,5,2,3,1.971282318660191,-2.8063552087282067,-0.8953001977728479,3.7037037037037033,0.6666666666666666,0
81021,4,1,1.0,102,66,165,3,2,1,2.0416716530209493,-1.56123854897239,0.8407015856898363,4.545454545454546,2.0,0
81021,4,1,2.0,107,64,169,2,2,0,1.8443006409539118,,1.8443006409539118,3.125,inf,0
81021,4,2,1.0,3682,3995,7422,255,171,84,1.7368448975365642,-1.960574690717204,0.5188713861117934,6.382978723404255,2.0357142857142856,1
81021,4,2,2.0,3831,4104,7629,306,235,71,1.685921086718171,-1.823602347198889,0.8716198978027748,7.456140350877193,3.3098591549295775,1
81021,4,3,1.0,7496,15081,21587,990,676,314,1.8061814383785344,-2.071518720745228,0.5762846202322097,6.564551422319474,2.1528662420382165,1
81021,4,3,2.0,9265,15002,23305,962,619,343,1.9376528816277412,-2.0551178125385055,0.5140350561609816,6.412478336221837,1.80466472303207,0
81021,4,4,1.0,4260,7633,11316,577,383,194,1.8399077661014482,-2.2156312466809704,0.47634698884011517,7.559282064718984,1.9742268041237114,0
81021,4,4,2.0,5623,12166,17050,739,413,326,1.926538930966599,-2.087153014847572,0.15595222685912988,6.074305441394049,1.2668711656441718,0
81021,5,1,1.0,1123,23,1141,5,4,1,1.060281510942406,-1.076225789388021,0.6329800508763205,21.73913043478261,4.0,1
81021,5,1,2.0,1056,30,1084,2,1,1,0.9458268721473408,-1.2554906845092773,-0.1548319061809682,6.666666666666667,1.0,0
81021,5,2,1.0,35884,1199,37018,65,38,27,1.2134881173567875,-1.5909733712714398,0.048557960541985294,5.421184320266889,1.4074074074074074,0
81021,5,2,2.0,36559,1807,38257,109,56,53,1.2168334081787617,-1.651307634606394,-0.1777672823498003,6.032097399003874,1.0566037735849056,0
81021,5,3,1.0,68863,2827,71521,169,92,77,1.4310908398409747,-1.5915769128910375,0.053899023507454465,5.978068623983021,1.1948051948051948,0
81021,5,3,2.0,71095,5414,76174,335,167,168,1.2590521576309204,-2.2432059096038213,-0.4973041268330696,6.187661618027337,0.9940476190476191,0
81021,5,4,1.0,33219,1817,34931,105,50,55,1.3251913498112629,-2.4853105171318868,-0.6707858185875297,5.778756191524491,0.9090909090909091,0
81021,5,4,2.0,38661,4317,42709,269,115,154,1.2591487522973355,-2.235787332941632,-0.7416696756833374,6.231179059532082,0.7467532467532467,0
