ecoregion,elevation,slope,aspect,n_trend_unfitted_count,n_trend_fitted_count,n_insig_trend_count,n_sig_trend_count,positive_sig_trend_count,negative_sig_trend_count,positive_sig_trend_mean,negative_sig_trend_mean,all_sig_trend_mean,percent_sig_pixels,trend_asymmetry_ratio,lsp_change
40403,1,2,2.0,5,147,140,12,5,7,1.3843070576777081,-1.425863031647318,-0.25495882776189055,8.16326530612245,0.7142857142857143,0
40403,1,3,1.0,0,161,151,10,5,5,0.9683960119470374,-0.8973257139843982,0.03553514898131951,6.211180124223603,1.0,0
40403,1,3,2.0,5,198,183,20,8,12,1.199171174722253,-0.8531106134763351,-0.03219789819689991,10.1010101010101,0.6666666666666666,0
40403,1,4,1.0,0,58,52,6,0,6,,-0.7048410461450624,-0.7048410461450624,10.344827586206897,0.0,1
40403,1,4,2.0,0,34,34,0,0,0,,,,0.0,,0
40403,2,1,1.0,3,62,62,3,2,1,0.805312050807165,-1.632958984375,-0.007444960920223398,4.838709677419355,2.0,0
40403,2,1,2.0,2,80,76,6,3,3,0.7175516820215916,-1.4216731331141732,-0.3520607255462908,7.5,1.0,0
40403,2,2,1.0,78,3249,3112,215,80,135,0.805152689027264,-0.9215494009392396,-0.2790556000214709,6.617420744844568,0.5925925925925926,0
40403,2,2,2.0,67,3296,3160,203,91,112,1.1868983925943712,-0.9213900453864389,0.023704771639441527,6.158980582524272,0.8125,0
40403,2,3,1.0,365,13786,13409,742,314,428,0.7934054453774767,-0.8108468165303627,-0.13195839302758433,5.382271870013057,0.7336448598130841,0
40403,2,3,2.0,258,12677,11975,960,611,349,1.2725892851728238,-0.8675783567458543,0.49454917368363777,7.572769582708842,1.7507163323782235,0
40403,2,4,1.0,255,8745,8545,455,213,242,0.7937084996793908,-0.7388846412793946,-0.021428951116270887,5.202973127501429,0.8801652892561983,0
40403,2,4,2.0,174,8991,8537,628,486,142,1.362850522413898,-0.9940463737606323,0.8299216063999116,6.984762540318096,3.4225352112676055,1
40403,3,1,1.0,18,30,48,0,0,0,,,,0.0,,0
40403,3,1,2.0,44,31,73,2,2,0,0.7161557066674327,,0.7161557066674327,6.451612903225806,inf,1
40403,3,2,1.0,207,1619,1731,95,42,53,1.1198928976707123,-1.2415313600268563,-0.19753326715003644,5.867819641754169,0.7924528301886793,0
40403,3,2,2.0,229,1368,1516,81,50,31,1.2660023571907002,-1.2792624661353122,0.29188865937457203,5.921052631578947,1.6129032258064515,0
40403,3,3,1.0,521,8420,8453,488,268,220,0.9021702848908779,-1.0588998808052663,0.018081275765567166,5.7957244655581945,1.2181818181818183,0
40403,3,3,2.0,406,5018,5120,304,191,113,1.349209414176883,-1.3071296524574738,0.3618202216450331,6.0581905141490635,1.6902654867256637,0
40403,3,4,1.0,413,5626,5749,290,164,126,0.8410003777207591,-0.9875086408044381,0.046544735189121646,5.154639175257731,1.3015873015873016,0
40403,3,4,2.0,212,4584,4536,260,187,73,1.3799276403959349,-1.3201616651358792,0.621825643073541,5.671902268760907,2.5616438356164384,1
40403,4,1,1.0,5,2,7,0,0,0,,,,0.0,,0
40403,4,1,2.0,17,4,21,0,0,0,,,,0.0,,0
40403,4,2,1.0,641,237,870,8,1,7,2.1812744140625,-1.214159223610647,-0.7897300189015037,3.375527426160337,0.14285714285714285,0
40403,4,2,2.0,498,300,775,23,14,9,1.293214649245519,-1.1708107459663666,0.3290307989452158,7.666666666666666,1.5555555555555556,0
40403,4,3,1.0,767,788,1517,38,22,16,1.2829260632733979,-1.258352014312719,0.21291424113187496,4.822335025380711,1.375,0
40403,4,3,2.0,871,652,1499,24,15,9,1.149630708082246,-1.2918523785182314,0.23407455060706708,3.6809815950920246,1.6666666666666667,0
40403,4,4,1.0,182,454,610,26,19,7,0.9789706806746994,-0.9402232890226403,0.4622646119100311,5.726872246696035,2.7142857142857144,1
40403,4,4,2.0,302,675,951,26,17,9,1.4064494114979955,-1.000637387754526,0.573227057910584,3.851851851851852,1.8888888888888888,0
40501,1,1,1.0,1,0,1,0,0,0,,,,,,0
40501,1,2,1.0,1,22,23,0,0,0,,,,0.0,,0
40501,1,2,2.0,1,29,27,3,0,3,,-0.5807185382290937,-0.5807185382290937,10.344827586206897,0.0,1
40501,1,3,1.0,0,17,17,0,0,0,,,,0.0,,0
40501,1,3,2.0,1,22,21,2,1,1,1.8752562507750494,-0.9538463245738636,0.4607049631005929,9.090909090909092,1.0,0
40501,1,4,1.0,0,4,4,0,0,0,,,,0.0,,0
40501,1,4,2.0,1,3,4,0,0,0,,,,0.0,,0
40501,2,1,2.0,0,4,4,0,0,0,,,,0.0,,0
40501,2,2,1.0,21,173,187,7,2,5,1.969776639071378,-1.239592548445159,-0.3226299234404344,4.046242774566474,0.4,0
40501,2,2,2.0,17,264,272,9,4,5,1.9530066838340157,-1.5823060244605656,-0.011055931885196133,3.4090909090909087,0.8,0
40501,2,3,1.0,120,1085,1129,76,13,63,1.2041614476956561,-1.4407343221897928,-0.9883179404988609,7.0046082949308754,0.20634920634920634,1
40501,2,3,2.0,127,1096,1160,63,34,29,1.9174696018400217,-1.4063714114898191,0.3874475480850158,5.748175182481752,1.1724137931034482,0
40501,2,4,1.0,69,375,417,27,9,18,1.0444185055192745,-1.5002288842476055,-0.6520130876586452,7.199999999999999,0.5,0
40501,2,4,2.0,104,1028,1055,77,69,8,1.6414140769853047,-1.7853779829250924,1.28538373309851,7.490272373540856,8.625,1
40501,3,1,1.0,7,14,21,0,0,0,,,,0.0,,0
40501,3,1,2.0,2,20,18,4,1,3,1.4450290256076388,-1.345227852252999,-0.6476636327878393,20.0,0.3333333333333333,1
40501,3,2,1.0,190,1339,1465,64,26,38,1.7418254107451328,-1.7164578846849958,-0.31153029591650605,4.779686333084392,0.6842105263157895,0
40501,3,2,2.0,269,2251,2416,104,70,34,1.9047902163031938,-1.598172779979754,0.759590775210692,4.620168813860507,2.0588235294117645,0
40501,3,3,1.0,1474,9159,10225,408,158,250,1.5211788058156264,-1.5772526456177802,-0.3773698776607259,4.4546347854569275,0.632,0
40501,3,3,2.0,1540,10356,11261,635,504,131,2.0962821509642313,-1.82598642496465,1.2871212321505563,6.131711085361143,3.8473282442748094,1
40501,3,4,1.0,901,4105,4841,165,73,92,1.3892767716104149,-1.5453436899432376,-0.24699645543768212,4.019488428745433,0.7934782608695652,0
40501,3,4,2.0,1212,8787,9450,549,426,123,2.294941350981385,-1.696130561085221,1.400766769589413,6.247866165926937,3.4634146341463414,1
40501,4,1,1.0,7,25,31,1,0,1,,-4.1246909117087345,-4.1246909117087345,4.0,0.0,0
40501,4,1,2.0,1,27,27,1,1,0,2.939395680147059,,2.939395680147059,3.7037037037037033,inf,0
40501,4,2,1.0,215,1572,1702,85,48,37,1.7149982625456186,-1.8733326000498374,0.15301894588642015,5.407124681933842,1.2972972972972974,0
40501,4,2,2.0,287,1877,2071,93,45,48,1.8980216876001463,-2.427724371603754,-0.33462143973089903,4.954714970697922,0.9375,0
40501,4,3,1.0,1348,8413,9361,400,181,219,1.510642765926685,-1.826458530648827,-0.3164201939484077,4.754546535124213,0.8264840182648402,0
40501,4,3,2.0,1550,8713,9834,429,228,201,2.1944313580714256,-2.321756907419944,0.07845503787616875,4.923677263858602,1.1343283582089552,0
40501,4,4,1.0,1055,4934,5755,234,132,102,1.4383538933881488,-1.7575693374674861,0.04525915173312863,4.742602351033645,1.2941176470588236,0
40501,4,4,2.0,1281,8703,9484,500,288,212,2.0025231512149153,-2.1741985475645187,0.2315931509324352,5.74514535217741,1.3584905660377358,0
40501,5,1,1.0,3,3,6,0,0,0,,,,0.0,,0
40501,5,1,2.0,1,1,1,1,0,1,,-1.1136881510416667,-1.1136881510416667,100.0,0.0,0
40501,5,2,1.0,78,129,195,12,0,12,,-2.587098275908564,-2.587098275908564,9.30232558139535,0.0,1
40501,5,2,2.0,115,167,273,9,0,9,,-3.52314945310856,-3.52314945310856,5.389221556886228,0.0,1
40501,5,3,1.0,503,498,966,35,4,31,2.0515305990477026,-3.0734577846733453,-2.4877448265337967,7.028112449799197,0.12903225806451613,1
40501,5,3,2.0,576,656,1168,64,13,51,3.0409496471515047,-3.554298455667072,-2.214638684782048,9.75609756097561,0.2549019607843137,1
40501,5,4,1.0,337,250,570,17,1,16,4.949554443359375,-2.203308637325269,-1.7825519855202898,6.800000000000001,0.0625,1
40501,5,4,2.0,740,616,1300,56,11,45,3.58121415777625,-3.3094555345757075,-1.9559311307208584,9.090909090909092,0.24444444444444444,1
40502,2,1,1.0,0,3,3,0,0,0,,,,0.0,,0
40502,2,1,2.0,0,5,5,0,0,0,,,,0.0,,0
40502,2,2,1.0,11,223,229,5,0,5,,-0.6891783496586964,-0.6891783496586964,2.242152466367713,0.0,0
40502,2,2,2.0,16,492,469,39,12,27,1.2923740027628772,-1.3812388933009105,-0.5585887714351299,7.926829268292683,0.4444444444444444,1
40502,2,3,1.0,33,885,865,53,21,32,0.7892094321863549,-0.9480506412155044,-0.2597023102449564,5.988700564971752,0.65625,0
40502,2,3,2.0,102,2450,2381,171,99,72,1.6152950114802365,-1.2381884965899657,0.41382827124015115,6.979591836734694,1.375,0
40502,2,4,1.0,11,353,345,19,10,9,0.97264850187419,-1.0004357254006302,0.038029657375591004,5.382436260623229,1.1111111111111112,0
40502,2,4,2.0,64,1386,1380,70,40,30,1.604173756926187,-1.2675696317543126,0.3734265903488301,5.05050505050505,1.3333333333333333,0
40502,3,1,1.0,138,185,307,16,10,6,1.221283296553005,-0.8583232798630354,0.44143083039699,8.64864864864865,1.6666666666666667,0
40502,3,1,2.0,22,170,179,13,7,6,1.359381531043703,-0.812574451825431,0.35694030818102573,7.647058823529412,1.1666666666666667,0
40502,3,2,1.0,418,7931,7822,527,323,204,1.114399256781971,-1.1763237438779375,0.22766777265555482,6.644811499180431,1.5833333333333333,0
40502,3,2,2.0,570,8627,8636,561,369,192,1.2508515184126727,-1.2999891918375484,0.3778365159740944,6.502839921177698,1.921875,0
40502,3,3,1.0,2434,34089,34266,2257,1569,688,0.9939219445106398,-1.2034137102340141,0.32410939224465746,6.620904103963156,2.2805232558139537,1
40502,3,3,2.0,2642,38492,38542,2592,1992,600,1.5145737889094384,-1.7058804022987477,0.7690982816853212,6.733866777512211,3.32,1
40502,3,4,1.0,2244,17047,18337,954,691,263,0.9625468325640018,-1.1545173203931833,0.3789117463714025,5.596292602804012,2.6273764258555135,1
40502,3,4,2.0,1556,27224,27114,1666,1313,353,1.6017393577716754,-1.676852362536701,0.9070557579704406,6.119600352630032,3.7195467422096318,1
40502,4,1,1.0,12,70,76,6,5,1,1.4926029888874939,-1.0226353236607142,1.0733966034627926,8.571428571428571,5.0,1
40502,4,1,2.0,17,76,88,5,5,0,1.1521072146528473,,1.1521072146528473,6.578947368421052,inf,1
40502,4,2,1.0,586,4665,4973,278,230,48,1.17673273713712,-1.402414809766599,0.73141229738396,5.959271168274384,4.791666666666667,1
40502,4,2,2.0,762,4194,4660,296,256,40,1.2425312757012716,-1.4877594292484333,0.8735730723296901,7.057701478302336,6.4,1
40502,4,3,1.0,2355,18217,19514,1058,846,212,1.105292905766553,-1.321589047191452,0.6189989794649492,5.8077619805676015,3.990566037735849,1
40502,4,3,2.0,3089,15944,17871,1162,979,183,1.3332200617871839,-2.020989884815393,0.8049752939487403,7.288008028098345,5.3497267759562845,1
40502,4,4,1.0,1812,8192,9528,476,376,100,1.1586280247889265,-1.166587914968911,0.6701372811423219,5.810546875,3.76,1
40502,4,4,2.0,1170,11000,11443,727,609,118,1.3758327621929665,-1.8884404032441784,0.8460057559734575,6.609090909090909,5.161016949152542,1
40502,5,1,1.0,1,0,1,0,0,0,,,,,,0
40502,5,1,2.0,1,0,1,0,0,0,,,,,,0
40502,5,2,1.0,81,9,90,0,0,0,,,,0.0,,0
40502,5,2,2.0,83,11,91,3,3,0,1.1725839685510706,,1.1725839685510706,27.27272727272727,inf,1
40502,5,3,1.0,114,7,119,2,2,0,0.8830308220441347,,0.8830308220441347,28.57142857142857,inf,0
40502,5,3,2.0,107,10,117,0,0,0,,,,0.0,,0
40502,5,4,1.0,23,3,26,0,0,0,,,,0.0,,0
40502,5,4,2.0,13,6,18,1,1,0,0.81585693359375,,0.81585693359375,16.666666666666664,inf,0
40701,1,1,1.0,4512,133927,124031,14408,8128,6280,1.7011153027416588,-2.8824633641842325,-0.2967243716263727,10.758099561701524,1.2942675159235668,0
40701,1,1,2.0,4902,224257,204920,24239,15330,8909,1.562719111025854,-2.3616783239189334,0.12031403045639505,10.808581226004094,1.720731844202492,0
40701,1,2,1.0,186,12730,12191,725,480,245,1.6723008176018412,-1.6934881919079967,0.5348962557674822,5.695208169677926,1.9591836734693877,0
40701,1,2,2.0,199,22185,20729,1655,1328,327,1.9769597494193523,-1.864556323815385,1.2179411657651171,7.459995492449853,4.061162079510703,1
40701,1,3,1.0,7,823,800,30,21,9,1.7473228323206995,-1.9428640378223352,0.640266771277789,3.6452004860267313,2.3333333333333335,0
40701,1,3,2.0,25,1962,1796,191,177,14,2.244782427496774,-2.0908074879675684,1.9269904965203304,9.734964322120284,12.642857142857142,1
40701,1,4,2.0,0,1,1,0,0,0,,,,0.0,,0
81003,2,2,2.0,0,1,1,0,0,0,,,,0.0,,0
81003,2,3,2.0,2,4,5,1,1,0,1.738377967247596,,1.738377967247596,25.0,inf,0
81003,2,4,2.0,0,9,9,0,0,0,,,,0.0,,0
81003,3,1,1.0,1,2,3,0,0,0,,,,0.0,,0
81003,3,1,2.0,0,1,1,0,0,0,,,,0.0,,0
81003,3,2,1.0,18,110,126,2,0,2,,-2.015244620186942,-2.015244620186942,1.8181818181818181,0.0,0
81003,3,2,2.0,73,422,473,22,15,7,2.0502402743209105,-1.4171864495019493,0.9469681349227279,5.213270142180095,2.142857142857143,1
81003,3,3,1.0,182,830,984,28,19,9,1.4001206589544242,-1.3815152172081497,0.5060234130450253,3.3734939759036147,2.111111111111111,0
81003,3,3,2.0,146,848,946,48,43,5,1.8551375467124356,-1.7152679845356371,1.483220303874095,5.660377358490567,8.6,1
81003,3,4,1.0,94,287,368,13,6,7,1.2279686618643753,-1.4465985669500216,-0.2121829228818385,4.529616724738676,0.8571428571428571,0
81003,3,4,2.0,152,863,961,54,42,12,2.718616255636987,-1.677134225754439,1.7417828153277812,6.257242178447277,3.5,1
81003,4,1,1.0,15,27,41,1,0,1,,-2.22158203125,-2.22158203125,3.7037037037037033,0.0,0
81003,4,1,2.0,21,26,46,1,0,1,,-1.7353077423878205,-1.7353077423878205,3.8461538461538463,0.0,0
