ecoregion,elevation,slope,aspect,n_trend_unfitted_count,n_trend_fitted_count,n_insig_trend_count,n_sig_trend_count,positive_sig_trend_count,negative_sig_trend_count,positive_sig_trend_mean,negative_sig_trend_mean,all_sig_trend_mean,percent_sig_pixels,trend_asymmetry_ratio,lsp_change
81003,4,2,1.0,881,1467,2251,97,53,44,2.467098567090905,-2.0442182260334727,0.4207280629932492,6.612133605998636,1.2045454545454546,0
81003,4,2,2.0,1006,2096,2999,103,59,44,2.4815271640704046,-2.62389225236935,0.300571296853422,4.91412213740458,1.3409090909090908,0
81003,4,3,1.0,2028,5938,7574,392,227,165,2.727002424610254,-2.0957477609401174,0.697018290386246,6.601549343213203,1.3757575757575757,0
81003,4,3,2.0,2468,7861,9889,440,284,156,2.6128471195843326,-2.834212664215784,0.6816168326006551,5.597252257982445,1.8205128205128205,0
81003,4,4,1.0,1331,3700,4815,216,129,87,2.6594685567381124,-2.071196355856104,0.7540618558321084,5.837837837837838,1.4827586206896552,0
81003,4,4,2.0,1904,7647,9156,395,243,152,2.9068014224422627,-2.6606796068334337,0.7643783428222481,5.165424349418073,1.5986842105263157,0
81003,5,1,1.0,196,11,205,2,2,0,1.4535447505482457,,1.4535447505482457,18.181818181818183,inf,1
81003,5,1,2.0,213,19,229,3,2,1,1.0421491350446428,-1.3995072798295454,0.22826366341991347,15.789473684210526,2.0,0
81003,5,2,1.0,9429,1085,10476,38,26,12,2.7834899626001794,-3.5186241898336648,0.7933486513052813,3.5023041474654377,2.1666666666666665,0
81003,5,2,2.0,10779,1621,12309,91,69,22,2.84656796276569,-3.4022166449878326,1.335872782869234,5.6138186304750155,3.1363636363636362,1
81003,5,3,1.0,22517,3329,25676,170,130,40,2.772265909472631,-3.6956071680836415,1.2504134206358606,5.106638630219285,3.25,1
81003,5,3,2.0,25358,5829,30906,281,197,84,2.722089339825894,-3.1719016877560415,0.9601845486626112,4.820723966375021,2.3452380952380953,0
81003,5,4,1.0,13454,2158,15502,110,75,35,2.8211267848081056,-3.6972980158492157,0.7470825300535033,5.097312326227989,2.142857142857143,1
81003,5,4,2.0,14362,4400,18565,197,142,55,2.957811278933527,-2.982812467861942,1.2992615019094111,4.477272727272727,2.581818181818182,0
81021,2,2,2.0,0,1,1,0,0,0,,,,0.0,,0
81021,3,1,1.0,0,1,1,0,0,0,,,,0.0,,0
81021,3,1,2.0,1,0,1,0,0,0,,,,,,0
81021,3,2,1.0,2,14,16,0,0,0,,,,0.0,,0
81021,3,2,2.0,2,18,19,1,0,1,,-1.2803178267045454,-1.2803178267045454,5.555555555555555,0.0,1
81021,3,3,1.0,8,69,74,3,0,3,,-1.6372609000468674,-1.6372609000468674,4.3478260869565215,0.0,0
81021,3,3,2.0,27,130,153,4,2,2,1.1337448054061823,-0.946974299683269,0.09338525286145671,3.076923076923077,1.0,0
81021,3,4,1.0,7,29,36,0,0,0,,,,0.0,,0
81021,3,4,2.0,22,135,152,5,1,4,1.1335286458333333,-1.1896830304997976,-0.7250406952331714,3.7037037037037033,0.25,0
81021,4,1,1.0,102,66,166,2,1,1,0.98695068359375,-0.7257024591619319,0.13062411221590908,3.0303030303030303,1.0,0
81021,4,1,2.0,107,64,169,2,1,1,1.2702107747395834,-1.6460806039663463,-0.1879349146133814,3.125,1.0,0
81021,4,2,1.0,3682,3995,7465,212,137,75,1.371951690002703,-1.4502326892570414,0.37353740488722753,5.306633291614518,1.8266666666666667,0
81021,4,2,2.0,3831,4104,7700,235,133,102,1.3558813294906178,-1.4303753132010757,0.14652738244996788,5.726120857699804,1.303921568627451,0
81021,4,3,1.0,7496,15081,21660,917,477,440,1.4795695986331698,-1.4465295537900436,0.07555255712148605,6.080498640673696,1.084090909090909,0
81021,4,3,2.0,9265,15002,23438,829,550,279,1.519851811859954,-1.712365067491766,0.4320490261673967,5.525929876016531,1.971326164874552,0
81021,4,4,1.0,4260,7633,11390,503,241,262,1.6583186497946862,-1.4774686539438948,0.02496621723105154,6.589807415170969,0.9198473282442748,0
81021,4,4,2.0,5623,12166,17123,666,459,207,1.5440324218464947,-1.7593917339819174,0.5172924815214477,5.474272562880158,2.217391304347826,1
81021,5,1,1.0,1123,23,1144,2,1,1,2.238037109375,-0.9144031343005952,0.6618169875372024,8.695652173913043,1.0,0
81021,5,1,2.0,1056,30,1086,0,0,0,,,,0.0,,0
81021,5,2,1.0,35884,1199,37024,59,48,11,1.1401668536616463,-1.4760743382501587,0.6523930721187676,4.920767306088407,4.363636363636363,0
81021,5,2,2.0,36559,1807,38269,97,77,20,1.3097914875395362,-1.3261682543356663,0.7662946335446494,5.368013281682346,3.85,1
81021,5,3,1.0,68863,2827,71545,145,121,24,1.2820574057116985,-1.7311839897099077,0.7833140023315704,5.129112133003184,5.041666666666667,1
81021,5,3,2.0,71096,5413,76250,259,206,53,1.4982958074598296,-1.8487751612079557,0.8133739490065761,4.784777387770183,3.8867924528301887,0
81021,5,4,1.0,33219,1817,34951,85,73,12,1.569082454294854,-1.3343788238068617,1.159182038562847,4.678040726472207,6.083333333333333,0
81021,5,4,2.0,38661,4317,42767,211,175,36,1.602142667395202,-2.244424478577493,0.9458563296936994,4.887653463053046,4.861111111111111,0
